Date,Store_ID,Store_Name,City,State,Department,Weekly_Sales,Promotion_Discount,Is_Holiday,Holiday_Name,Temperature_C,Fuel_Price_INR,CPI,Unemployment_Rate,Store_Size_SqFt
2024-03-08,Store_09,Jaipur - MI Road Heritage Store,Jaipur,Rajasthan,Electronics,491055.68,0.0,0,Regular_Week,28.7,99.24,183.3,6.7,85000
2024-03-08,Store_09,Jaipur - MI Road Heritage Store,Jaipur,Rajasthan,Apparel,316871.83,0.15,0,Regular_Week,28.9,99.24,183.3,6.7,85000
2024-03-08,Store_09,Jaipur - MI Road Heritage Store,Jaipur,Rajasthan,Home_Garden,191941.18,0.0,0,Regular_Week,30.6,99.24,183.3,6.7,85000
2024-03-08,Store_09,Jaipur - MI Road Heritage Store,Jaipur,Rajasthan,Pharmacy,153707.22,0.05,0,Regular_Week,30.8,99.24,183.3,6.7,85000
2024-03-08,Store_10,Kochi - Marine Drive Coastal Mall,Kochi,Kerala,Grocery,354170.22,0.0,0,Regular_Week,33.5,99.24,183.3,6.7,90000
2024-03-08,Store_10,Kochi - Marine Drive Coastal Mall,Kochi,Kerala,Electronics,516483.45,0.0,0,Regular_Week,33.2,99.24,183.3,6.7,90000
2024-03-08,Store_10,Kochi - Marine Drive Coastal Mall,Kochi,Kerala,Apparel,346525.12,0.15,0,Regular_Week,32.0,99.24,183.3,6.7,90000
2024-03-08,Store_10,Kochi - Marine Drive Coastal Mall,Kochi,Kerala,Home_Garden,252766.59,0.15,0,Regular_Week,33.6,99.24,183.3,6.7,90000
2024-03-08,Store_10,Kochi - Marine Drive Coastal Mall,Kochi,Kerala,Pharmacy,146420.06,0.0,0,Regular_Week,31.5,99.24,183.3,6.7,90000
2024-03-15,Store_01,Mumbai - Bandra Kurla Complex (BKC),Mumbai,Maharashtra,Grocery,485316.81,0.0,0,Regular_Week,28.9,100.28,183.1,6.99,165000
2024-03-15,Store_01,Mumbai - Bandra Kurla Complex (BKC),Mumbai,Maharashtra,Electronics,815782.87,0.1,0,Regular_Week,28.4,100.28,183.1,6.99,165000
2024-03-15,Store_01,Mumbai - Bandra Kurla Complex (BKC),Mumbai,Maharashtra,Apparel,420052.15,0.05,0,Regular_Week,30.0,100.28,183.1,6.99,165000
2024-03-15,Store_01,Mumbai - Bandra Kurla Complex (BKC),Mumbai,Maharashtra,Home_Garden,250561.07,0.0,0,Regular_Week,27.9,100.28,183.1,6.99,165000
2024-03-15,Store_01,Mumbai - Bandra Kurla Complex (BKC),Mumbai,Maharashtra,Pharmacy,207538.81,0.0,0,Regular_Week,28.2,100.28,183.1,6.99,165000
2024-03-15,Store_02,Bengaluru - Indiranagar Tech Hub,Bengaluru,Karnataka,Grocery,469145.84,0.05,0,Regular_Week,31.8,100.28,183.1,6.99,140000
2024-03-15,Store_02,Bengaluru - Indiranagar Tech Hub,Bengaluru,Karnataka,Electronics,729916.99,0.1,0,Regular_Week,31.6,100.28,183.1,6.99,140000
2024-03-15,Store_02,Bengaluru - Indiranagar Tech Hub,Bengaluru,Karnataka,Apparel,399329.08,0.1,0,Regular_Week,33.1,100.28,183.1,6.99,140000
2024-03-15,Store_02,Bengaluru - Indiranagar Tech Hub,Bengaluru,Karnataka,Home_Garden,250138.11,0.0,0,Regular_Week,32.0,100.28,183.1,6.99,140000
2024-03-15,Store_02,Bengaluru - Indiranagar Tech Hub,Bengaluru,Karnataka,Pharmacy,185461.04,0.05,0,Regular_Week,32.1,100.28,183.1,6.99,140000
2024-03-15,Store_03,New Delhi - Connaught Place Flagship,New Delhi,Delhi NCR,Grocery,411930.32,0.0,0,Regular_Week,29.1,100.28,183.1,6.99,150000
2024-03-15,Store_03,New Delhi - Connaught Place Flagship,New Delhi,Delhi NCR,Electronics,708493.54,0.0,0,Regular_Week,29.3,100.28,183.1,6.99,150000
2024-03-15,Store_03,New Delhi - Connaught Place Flagship,New Delhi,Delhi NCR,Apparel,354428.27,0.0,0,Regular_Week,30.5,100.28,183.1,6.99,150000
2024-03-15,Store_03,New Delhi - Connaught Place Flagship,New Delhi,Delhi NCR,Home_Garden,290540.15,0.05,0,Regular_Week,29.8,100.28,183.1,6.99,150000
2024-03-15,Store_03,New Delhi - Connaught Place Flagship,New Delhi,Delhi NCR,Pharmacy,237487.94,0.15,0,Regular_Week,30.3,100.28,183.1,6.99,150000
2024-03-15,Store_04,Chennai - T. Nagar Shopping Plaza,Chennai,Tamil Nadu,Grocery,373512.55,0.0,0,Regular_Week,33.2,100.28,183.1,6.99,125000
2024-03-15,Store_04,Chennai - T. Nagar Shopping Plaza,Chennai,Tamil Nadu,Electronics,661503.31,0.05,0,Regular_Week,34.1,100.28,183.1,6.99,125000
2024-03-15,Store_04,Chennai - T. Nagar Shopping Plaza,Chennai,Tamil Nadu,Apparel,313045.03,0.0,0,Regular_Week,34.4,100.28,183.1,6.99,125000
2024-03-15,Store_04,Chennai - T. Nagar Shopping Plaza,Chennai,Tamil Nadu,Home_Garden,301421.01,0.15,0,Regular_Week,32.7,100.28,183.1,6.99,125000
2024-03-15,Store_04,Chennai - T. Nagar Shopping Plaza,Chennai,Tamil Nadu,Pharmacy,179819.11,0.0,0,Regular_Week,34.4,100.28,183.1,6.99,125000
2024-03-15,Store_05,Hyderabad - Hitec City Cyber Towers,Hyderabad,Telangana,Grocery,414370.84,0.0,0,Regular_Week,28.8,100.28,183.1,6.99,130000
2024-03-15,Store_05,Hyderabad - Hitec City Cyber Towers,Hyderabad,Telangana,Electronics,682873.57,0.1,0,Regular_Week,30.2,100.28,183.1,6.99,130000
2024-03-15,Store_05,Hyderabad - Hitec City Cyber Towers,Hyderabad,Telangana,Apparel,289258.9,0.0,0,Regular_Week,28.2,100.28,183.1,6.99,130000
2024-03-15,Store_05,Hyderabad - Hitec City Cyber Towers,Hyderabad,Telangana,Home_Garden,224678.2,0.0,0,Regular_Week,29.2,100.28,183.1,6.99,130000
2024-03-15,Store_05,Hyderabad - Hitec City Cyber Towers,Hyderabad,Telangana,Pharmacy,174683.67,0.0,0,Regular_Week,29.6,100.28,183.1,6.99,130000
2024-03-15,Store_06,Kolkata - Park Street Cultural Mall,Kolkata,West Bengal,Grocery,390077.03,0.0,0,Regular_Week,26.3,100.28,183.1,6.99,110000
2024-03-15,Store_06,Kolkata - Park Street Cultural Mall,Kolkata,West Bengal,Electronics,652692.94,0.1,0,Regular_Week,26.4,100.28,183.1,6.99,110000
2024-03-15,Store_06,Kolkata - Park Street Cultural Mall,Kolkata,West Bengal,Apparel,299160.84,0.0,0,Regular_Week,24.7,100.28,183.1,6.99,110000
2024-03-15,Store_06,Kolkata - Park Street Cultural Mall,Kolkata,West Bengal,Home_Garden,235894.34,0.1,0,Regular_Week,26.8,100.28,183.1,6.99,110000
2024-03-15,Store_06,Kolkata - Park Street Cultural Mall,Kolkata,West Bengal,Pharmacy,167655.1,0.0,0,Regular_Week,25.9,100.28,183.1,6.99,110000
2024-03-15,Store_07,Pune - Kothrud Commercial Hub,Pune,Maharashtra,Grocery,395668.11,0.05,0,Regular_Week,27.8,100.28,183.1,6.99,95000
2024-03-15,Store_07,Pune - Kothrud Commercial Hub,Pune,Maharashtra,Electronics,569858.47,0.0,0,Regular_Week,28.1,100.28,183.1,6.99,95000
2024-03-15,Store_07,Pune - Kothrud Commercial Hub,Pune,Maharashtra,Apparel,332954.6,0.1,0,Regular_Week,27.6,100.28,183.1,6.99,95000
2024-03-15,Store_07,Pune - Kothrud Commercial Hub,Pune,Maharashtra,Home_Garden,192082.92,0.0,0,Regular_Week,29.2,100.28,183.1,6.99,95000
2024-03-15,Store_07,Pune - Kothrud Commercial Hub,Pune,Maharashtra,Pharmacy,144951.11,0.0,0,Regular_Week,27.4,100.28,183.1,6.99,95000
2024-03-15,Store_08,Ahmedabad - SG Highway Hypermarket,Ahmedabad,Gujarat,Grocery,375638.89,0.0,0,Regular_Week,28.0,100.28,183.1,6.99,120000
2024-03-15,Store_08,Ahmedabad - SG Highway Hypermarket,Ahmedabad,Gujarat,Electronics,541040.62,0.0,0,Regular_Week,29.1,100.28,183.1,6.99,120000
2024-03-15,Store_08,Ahmedabad - SG Highway Hypermarket,Ahmedabad,Gujarat,Apparel,344923.98,0.05,0,Regular_Week,28.9,100.28,183.1,6.99,120000
2024-03-15,Store_08,Ahmedabad - SG Highway Hypermarket,Ahmedabad,Gujarat,Home_Garden,232162.7,0.0,0,Regular_Week,29.6,100.28,183.1,6.99,120000
2024-03-15,Store_08,Ahmedabad - SG Highway Hypermarket,Ahmedabad,Gujarat,Pharmacy,171267.4,0.0,0,Regular_Week,30.0,100.28,183.1,6.99,120000
2024-03-15,Store_09,Jaipur - MI Road Heritage Store,Jaipur,Rajasthan,Grocery,342473.02,0.0,0,Regular_Week,29.4,100.28,183.1,6.99,85000
2024-03-15,Store_09,Jaipur - MI Road Heritage Store,Jaipur,Rajasthan,Electronics,461598.35,0.0,0,Regular_Week,29.6,100.28,183.1,6.99,85000
2024-03-15,Store_09,Jaipur - MI Road Heritage Store,Jaipur,Rajasthan,Apparel,279324.04,0.0,0,Regular_Week,28.7,100.28,183.1,6.99,85000
2024-03-15,Store_09,Jaipur - MI Road Heritage Store,Jaipur,Rajasthan,Home_Garden,188737.98,0.0,0,Regular_Week,31.0,100.28,183.1,6.99,85000
2024-03-15,Store_09,Jaipur - MI Road Heritage Store,Jaipur,Rajasthan,Pharmacy,160859.12,0.0,0,Regular_Week,31.4,100.28,183.1,6.99,85000
2024-03-15,Store_10,Kochi - Marine Drive Coastal Mall,Kochi,Kerala,Grocery,347014.62,0.0,0,Regular_Week,28.6,100.28,183.1,6.99,90000
2024-03-15,Store_10,Kochi - Marine Drive Coastal Mall,Kochi,Kerala,Electronics,657715.57,0.15,0,Regular_Week,29.2,100.28,183.1,6.99,90000
2024-03-15,Store_10,Kochi - Marine Drive Coastal Mall,Kochi,Kerala,Apparel,256067.8,0.0,0,Regular_Week,29.4,100.28,183.1,6.99,90000
2024-03-15,Store_10,Kochi - Marine Drive Coastal Mall,Kochi,Kerala,Home_Garden,204198.51,0.0,0,Regular_Week,28.6,100.28,183.1,6.99,90000
2024-03-15,Store_10,Kochi - Marine Drive Coastal Mall,Kochi,Kerala,Pharmacy,177244.26,0.1,0,Regular_Week,31.0,100.28,183.1,6.99,90000
2024-03-22,Store_01,Mumbai - Bandra Kurla Complex (BKC),Mumbai,Maharashtra,Grocery,828733.45,0.15,1,Holi_Color_Carnival,32.5,99.44,183.1,6.91,165000
2024-03-22,Store_01,Mumbai - Bandra Kurla Complex (BKC),Mumbai,Maharashtra,Electronics,1137426.24,0.2,1,Holi_Color_Carnival,30.2,99.44,183.1,6.91,165000
2024-03-22,Store_01,Mumbai - Bandra Kurla Complex (BKC),Mumbai,Maharashtra,Apparel,721175.9,0.2,1,Holi_Color_Carnival,30.5,99.44,183.1,6.91,165000
2024-03-22,Store_01,Mumbai - Bandra Kurla Complex (BKC),Mumbai,Maharashtra,Home_Garden,421493.34,0.15,1,Holi_Color_Carnival,30.7,99.44,183.1,6.91,165000
2024-03-22,Store_01,Mumbai - Bandra Kurla Complex (BKC),Mumbai,Maharashtra,Pharmacy,286773.12,0.15,1,Holi_Color_Carnival,30.4,99.44,183.1,6.91,165000
2024-03-22,Store_02,Bengaluru - Indiranagar Tech Hub,Bengaluru,Karnataka,Grocery,791439.93,0.15,1,Holi_Color_Carnival,21.9,99.44,183.1,6.91,140000
2024-03-22,Store_02,Bengaluru - Indiranagar Tech Hub,Bengaluru,Karnataka,Electronics,1112979.86,0.2,1,Holi_Color_Carnival,23.9,99.44,183.1,6.91,140000
2024-03-22,Store_02,Bengaluru - Indiranagar Tech Hub,Bengaluru,Karnataka,Apparel,641175.01,0.2,1,Holi_Color_Carnival,23.1,99.44,183.1,6.91,140000
2024-03-22,Store_02,Bengaluru - Indiranagar Tech Hub,Bengaluru,Karnataka,Home_Garden,389649.17,0.15,1,Holi_Color_Carnival,21.0,99.44,183.1,6.91,140000
2024-03-22,Store_02,Bengaluru - Indiranagar Tech Hub,Bengaluru,Karnataka,Pharmacy,294213.9,0.15,1,Holi_Color_Carnival,22.4,99.44,183.1,6.91,140000
2024-03-22,Store_03,New Delhi - Connaught Place Flagship,New Delhi,Delhi NCR,Grocery,863846.11,0.15,1,Holi_Color_Carnival,29.5,99.44,183.1,6.91,150000
2024-03-22,Store_03,New Delhi - Connaught Place Flagship,New Delhi,Delhi NCR,Electronics,1041413.91,0.2,1,Holi_Color_Carnival,29.6,99.44,183.1,6.91,150000
2024-03-22,Store_03,New Delhi - Connaught Place Flagship,New Delhi,Delhi NCR,Apparel,678374.61,0.2,1,Holi_Color_Carnival,31.1,99.44,183.1,6.91,150000
2024-03-22,Store_03,New Delhi - Connaught Place Flagship,New Delhi,Delhi NCR,Home_Garden,386884.72,0.15,1,Holi_Color_Carnival,29.6,99.44,183.1,6.91,150000
2024-03-22,Store_03,New Delhi - Connaught Place Flagship,New Delhi,Delhi NCR,Pharmacy,281443.45,0.15,1,Holi_Color_Carnival,29.5,99.44,183.1,6.91,150000
2024-03-22,Store_04,Chennai - T. Nagar Shopping Plaza,Chennai,Tamil Nadu,Grocery,705010.35,0.15,1,Holi_Color_Carnival,29.6,99.44,183.1,6.91,125000
2024-03-22,Store_04,Chennai - T. Nagar Shopping Plaza,Chennai,Tamil Nadu,Electronics,911238.09,0.2,1,Holi_Color_Carnival,28.0,99.44,183.1,6.91,125000
2024-03-22,Store_04,Chennai - T. Nagar Shopping Plaza,Chennai,Tamil Nadu,Apparel,599785.87,0.2,1,Holi_Color_Carnival,29.7,99.44,183.1,6.91,125000
2024-03-22,Store_04,Chennai - T. Nagar Shopping Plaza,Chennai,Tamil Nadu,Home_Garden,333368.46,0.15,1,Holi_Color_Carnival,28.2,99.44,183.1,6.91,125000
2024-03-22,Store_04,Chennai - T. Nagar Shopping Plaza,Chennai,Tamil Nadu,Pharmacy,238676.05,0.15,1,Holi_Color_Carnival,30.6,99.44,183.1,6.91,125000
2024-03-22,Store_05,Hyderabad - Hitec City Cyber Towers,Hyderabad,Telangana,Grocery,697179.43,0.15,1,Holi_Color_Carnival,25.7,99.44,183.1,6.91,130000
2024-03-22,Store_05,Hyderabad - Hitec City Cyber Towers,Hyderabad,Telangana,Electronics,968950.44,0.2,1,Holi_Color_Carnival,27.3,99.44,183.1,6.91,130000
2024-03-22,Store_05,Hyderabad - Hitec City Cyber Towers,Hyderabad,Telangana,Apparel,647604.29,0.2,1,Holi_Color_Carnival,25.0,99.44,183.1,6.91,130000
2024-03-22,Store_05,Hyderabad - Hitec City Cyber Towers,Hyderabad,Telangana,Home_Garden,337552.73,0.15,1,Holi_Color_Carnival,27.5,99.44,183.1,6.91,130000
2024-03-22,Store_05,Hyderabad - Hitec City Cyber Towers,Hyderabad,Telangana,Pharmacy,235763.73,0.15,1,Holi_Color_Carnival,26.6,99.44,183.1,6.91,130000
2024-03-22,Store_06,Kolkata - Park Street Cultural Mall,Kolkata,West Bengal,Grocery,640669.38,0.15,1,Holi_Color_Carnival,28.9,99.44,183.1,6.91,110000
2024-03-22,Store_06,Kolkata - Park Street Cultural Mall,Kolkata,West Bengal,Electronics,937324.98,0.2,1,Holi_Color_Carnival,28.7,99.44,183.1,6.91,110000
2024-03-22,Store_06,Kolkata - Park Street Cultural Mall,Kolkata,West Bengal,Apparel,600154.56,0.2,1,Holi_Color_Carnival,29.3,99.44,183.1,6.91,110000
2024-03-22,Store_06,Kolkata - Park Street Cultural Mall,Kolkata,West Bengal,Home_Garden,341876.86,0.15,1,Holi_Color_Carnival,30.9,99.44,183.1,6.91,110000
2024-03-22,Store_06,Kolkata - Park Street Cultural Mall,Kolkata,West Bengal,Pharmacy,212990.97,0.15,1,Holi_Color_Carnival,30.8,99.44,183.1,6.91,110000
2024-03-22,Store_07,Pune - Kothrud Commercial Hub,Pune,Maharashtra,Grocery,625627.17,0.15,1,Holi_Color_Carnival,25.0,99.44,183.1,6.91,95000
2024-03-22,Store_07,Pune - Kothrud Commercial Hub,Pune,Maharashtra,Electronics,811605.99,0.2,1,Holi_Color_Carnival,25.3,99.44,183.1,6.91,95000
2024-03-22,Store_07,Pune - Kothrud Commercial Hub,Pune,Maharashtra,Apparel,574580.72,0.2,1,Holi_Color_Carnival,25.4,99.44,183.1,6.91,95000
2024-03-22,Store_07,Pune - Kothrud Commercial Hub,Pune,Maharashtra,Home_Garden,307385.46,0.15,1,Holi_Color_Carnival,25.4,99.44,183.1,6.91,95000
2024-03-22,Store_07,Pune - Kothrud Commercial Hub,Pune,Maharashtra,Pharmacy,225702.22,0.15,1,Holi_Color_Carnival,23.9,99.44,183.1,6.91,95000
2024-03-22,Store_08,Ahmedabad - SG Highway Hypermarket,Ahmedabad,Gujarat,Grocery,746419.25,0.15,1,Holi_Color_Carnival,31.2,99.44,183.1,6.91,120000
2024-03-22,Store_08,Ahmedabad - SG Highway Hypermarket,Ahmedabad,Gujarat,Electronics,1023172.21,0.2,1,Holi_Color_Carnival,32.3,99.44,183.1,6.91,120000
2024-03-22,Store_08,Ahmedabad - SG Highway Hypermarket,Ahmedabad,Gujarat,Apparel,575140.84,0.2,1,Holi_Color_Carnival,30.4,99.44,183.1,6.91,120000
2024-03-22,Store_08,Ahmedabad - SG Highway Hypermarket,Ahmedabad,Gujarat,Home_Garden,362879.29,0.15,1,Holi_Color_Carnival,31.8,99.44,183.1,6.91,120000
2024-03-22,Store_08,Ahmedabad - SG Highway Hypermarket,Ahmedabad,Gujarat,Pharmacy,247760.05,0.15,1,Holi_Color_Carnival,31.5,99.44,183.1,6.91,120000
2024-03-22,Store_09,Jaipur - MI Road Heritage Store,Jaipur,Rajasthan,Grocery,601640.44,0.15,1,Holi_Color_Carnival,30.9,99.44,183.1,6.91,85000
2024-03-22,Store_09,Jaipur - MI Road Heritage Store,Jaipur,Rajasthan,Electronics,808212.98,0.2,1,Holi_Color_Carnival,29.4,99.44,183.1,6.91,85000
2024-03-22,Store_09,Jaipur - MI Road Heritage Store,Jaipur,Rajasthan,Apparel,550337.83,0.2,1,Holi_Color_Carnival,29.8,99.44,183.1,6.91,85000
2024-03-22,Store_09,Jaipur - MI Road Heritage Store,Jaipur,Rajasthan,Home_Garden,339477.86,0.15,1,Holi_Color_Carnival,30.8,99.44,183.1,6.91,85000
2024-03-22,Store_09,Jaipur - MI Road Heritage Store,Jaipur,Rajasthan,Pharmacy,214755.94,0.15,1,Holi_Color_Carnival,31.3,99.44,183.1,6.91,85000
2024-03-22,Store_10,Kochi - Marine Drive Coastal Mall,Kochi,Kerala,Grocery,626651.0,0.15,1,Holi_Color_Carnival,33.9,99.44,183.1,6.91,90000
2024-03-22,Store_10,Kochi - Marine Drive Coastal Mall,Kochi,Kerala,Electronics,783887.41,0.2,1,Holi_Color_Carnival,32.9,99.44,183.1,6.91,90000
2024-03-22,Store_10,Kochi - Marine Drive Coastal Mall,Kochi,Kerala,Apparel,505199.14,0.2,1,Holi_Color_Carnival,32.3,99.44,183.1,6.91,90000
2024-03-22,Store_10,Kochi - Marine Drive Coastal Mall,Kochi,Kerala,Home_Garden,290094.13,0.15,1,Holi_Color_Carnival,35.0,99.44,183.1,6.91,90000
2024-03-22,Store_10,Kochi - Marine Drive Coastal Mall,Kochi,Kerala,Pharmacy,229612.85,0.15,1,Holi_Color_Carnival,32.8,99.44,183.1,6.91,90000
2024-03-29,Store_01,Mumbai - Bandra Kurla Complex (BKC),Mumbai,Maharashtra,Grocery,531626.93,0.1,0,Regular_Week,31.3,103.33,182.8,6.71,165000
2024-03-29,Store_01,Mumbai - Bandra Kurla Complex (BKC),Mumbai,Maharashtra,Electronics,683419.49,0.0,0,Regular_Week,30.5,103.33,182.8,6.71,165000
2024-03-29,Store_01,Mumbai - Bandra Kurla Complex (BKC),Mumbai,Maharashtra,Apparel,414459.05,0.05,0,Regular_Week,31.5,103.33,182.8,6.71,165000
2024-03-29,Store_01,Mumbai - Bandra Kurla Complex (BKC),Mumbai,Maharashtra,Home_Garden,275174.46,0.0,0,Regular_Week,30.2,103.33,182.8,6.71,165000
2024-03-29,Store_01,Mumbai - Bandra Kurla Complex (BKC),Mumbai,Maharashtra,Pharmacy,195828.65,0.0,0,Regular_Week,31.4,103.33,182.8,6.71,165000
2024-03-29,Store_02,Bengaluru - Indiranagar Tech Hub,Bengaluru,Karnataka,Grocery,490848.12,0.1,0,Regular_Week,28.8,103.33,182.8,6.71,140000
2024-03-29,Store_02,Bengaluru - Indiranagar Tech Hub,Bengaluru,Karnataka,Electronics,815445.93,0.15,0,Regular_Week,28.0,103.33,182.8,6.71,140000
2024-03-29,Store_02,Bengaluru - Indiranagar Tech Hub,Bengaluru,Karnataka,Apparel,338922.46,0.0,0,Regular_Week,29.7,103.33,182.8,6.71,140000
2024-03-29,Store_02,Bengaluru - Indiranagar Tech Hub,Bengaluru,Karnataka,Home_Garden,278123.23,0.0,0,Regular_Week,30.7,103.33,182.8,6.71,140000
2024-03-29,Store_02,Bengaluru - Indiranagar Tech Hub,Bengaluru,Karnataka,Pharmacy,228689.76,0.1,0,Regular_Week,30.8,103.33,182.8,6.71,140000
2024-03-29,Store_03,New Delhi - Connaught Place Flagship,New Delhi,Delhi NCR,Grocery,459457.64,0.05,0,Regular_Week,28.8,103.33,182.8,6.71,150000
2024-03-29,Store_03,New Delhi - Connaught Place Flagship,New Delhi,Delhi NCR,Electronics,666377.75,0.0,0,Regular_Week,28.6,103.33,182.8,6.71,150000
2024-03-29,Store_03,New Delhi - Connaught Place Flagship,New Delhi,Delhi NCR,Apparel,427269.55,0.1,0,Regular_Week,29.0,103.33,182.8,6.71,150000
2024-03-29,Store_03,New Delhi - Connaught Place Flagship,New Delhi,Delhi NCR,Home_Garden,239398.2,0.0,0,Regular_Week,29.5,103.33,182.8,6.71,150000
2024-03-29,Store_03,New Delhi - Connaught Place Flagship,New Delhi,Delhi NCR,Pharmacy,197487.78,0.0,0,Regular_Week,31.1,103.33,182.8,6.71,150000
2024-03-29,Store_04,Chennai - T. Nagar Shopping Plaza,Chennai,Tamil Nadu,Grocery,398264.57,0.0,0,Regular_Week,29.5,103.33,182.8,6.71,125000
2024-03-29,Store_04,Chennai - T. Nagar Shopping Plaza,Chennai,Tamil Nadu,Electronics,620249.59,0.0,0,Regular_Week,30.1,103.33,182.8,6.71,125000
2024-03-29,Store_04,Chennai - T. Nagar Shopping Plaza,Chennai,Tamil Nadu,Apparel,317457.0,0.0,0,Regular_Week,30.1,103.33,182.8,6.71,125000
2024-03-29,Store_04,Chennai - T. Nagar Shopping Plaza,Chennai,Tamil Nadu,Home_Garden,296952.81,0.15,0,Regular_Week,31.2,103.33,182.8,6.71,125000
2024-03-29,Store_04,Chennai - T. Nagar Shopping Plaza,Chennai,Tamil Nadu,Pharmacy,173448.64,0.0,0,Regular_Week,31.7,103.33,182.8,6.71,125000
2024-03-29,Store_05,Hyderabad - Hitec City Cyber Towers,Hyderabad,Telangana,Grocery,492172.55,0.15,0,Regular_Week,27.8,103.33,182.8,6.71,130000
2024-03-29,Store_05,Hyderabad - Hitec City Cyber Towers,Hyderabad,Telangana,Electronics,570174.88,0.0,0,Regular_Week,28.9,103.33,182.8,6.71,130000
2024-03-29,Store_05,Hyderabad - Hitec City Cyber Towers,Hyderabad,Telangana,Apparel,393610.59,0.15,0,Regular_Week,26.7,103.33,182.8,6.71,130000
2024-03-29,Store_05,Hyderabad - Hitec City Cyber Towers,Hyderabad,Telangana,Home_Garden,259144.29,0.05,0,Regular_Week,26.9,103.33,182.8,6.71,130000
2024-03-29,Store_05,Hyderabad - Hitec City Cyber Towers,Hyderabad,Telangana,Pharmacy,171089.84,0.0,0,Regular_Week,27.1,103.33,182.8,6.71,130000
2024-03-29,Store_06,Kolkata - Park Street Cultural Mall,Kolkata,West Bengal,Grocery,402879.23,0.0,0,Regular_Week,25.0,103.33,182.8,6.71,110000
2024-03-29,Store_06,Kolkata - Park Street Cultural Mall,Kolkata,West Bengal,Electronics,534436.9,0.0,0,Regular_Week,23.6,103.33,182.8,6.71,110000
2024-03-29,Store_06,Kolkata - Park Street Cultural Mall,Kolkata,West Bengal,Apparel,267117.31,0.0,0,Regular_Week,24.1,103.33,182.8,6.71,110000
2024-03-29,Store_06,Kolkata - Park Street Cultural Mall,Kolkata,West Bengal,Home_Garden,247286.93,0.1,0,Regular_Week,24.4,103.33,182.8,6.71,110000
2024-03-29,Store_06,Kolkata - Park Street Cultural Mall,Kolkata,West Bengal,Pharmacy,168870.54,0.0,0,Regular_Week,25.7,103.33,182.8,6.71,110000
2024-03-29,Store_07,Pune - Kothrud Commercial Hub,Pune,Maharashtra,Grocery,365560.72,0.05,0,Regular_Week,26.0,103.33,182.8,6.71,95000
2024-03-29,Store_07,Pune - Kothrud Commercial Hub,Pune,Maharashtra,Electronics,617048.05,0.1,0,Regular_Week,27.4,103.33,182.8,6.71,95000
2024-03-29,Store_07,Pune - Kothrud Commercial Hub,Pune,Maharashtra,Apparel,299631.38,0.0,0,Regular_Week,27.3,103.33,182.8,6.71,95000
2024-03-29,Store_07,Pune - Kothrud Commercial Hub,Pune,Maharashtra,Home_Garden,201032.92,0.0,0,Regular_Week,27.3,103.33,182.8,6.71,95000
2024-03-29,Store_07,Pune - Kothrud Commercial Hub,Pune,Maharashtra,Pharmacy,192234.19,0.15,0,Regular_Week,27.8,103.33,182.8,6.71,95000
2024-03-29,Store_08,Ahmedabad - SG Highway Hypermarket,Ahmedabad,Gujarat,Grocery,473665.13,0.1,0,Regular_Week,24.2,103.33,182.8,6.71,120000
2024-03-29,Store_08,Ahmedabad - SG Highway Hypermarket,Ahmedabad,Gujarat,Electronics,630775.81,0.0,0,Regular_Week,23.6,103.33,182.8,6.71,120000
2024-03-29,Store_08,Ahmedabad - SG Highway Hypermarket,Ahmedabad,Gujarat,Apparel,339991.34,0.05,0,Regular_Week,23.5,103.33,182.8,6.71,120000
2024-03-29,Store_08,Ahmedabad - SG Highway Hypermarket,Ahmedabad,Gujarat,Home_Garden,280668.97,0.15,0,Regular_Week,22.7,103.33,182.8,6.71,120000
2024-03-29,Store_08,Ahmedabad - SG Highway Hypermarket,Ahmedabad,Gujarat,Pharmacy,169245.09,0.0,0,Regular_Week,23.0,103.33,182.8,6.71,120000
2024-03-29,Store_09,Jaipur - MI Road Heritage Store,Jaipur,Rajasthan,Grocery,327791.36,0.0,0,Regular_Week,29.3,103.33,182.8,6.71,85000
2024-03-29,Store_09,Jaipur - MI Road Heritage Store,Jaipur,Rajasthan,Electronics,645926.8,0.15,0,Regular_Week,31.0,103.33,182.8,6.71,85000
2024-03-29,Store_09,Jaipur - MI Road Heritage Store,Jaipur,Rajasthan,Apparel,272125.33,0.0,0,Regular_Week,29.6,103.33,182.8,6.71,85000
2024-03-29,Store_09,Jaipur - MI Road Heritage Store,Jaipur,Rajasthan,Home_Garden,202232.78,0.0,0,Regular_Week,31.5,103.33,182.8,6.71,85000
2024-03-29,Store_09,Jaipur - MI Road Heritage Store,Jaipur,Rajasthan,Pharmacy,142722.29,0.0,0,Regular_Week,30.5,103.33,182.8,6.71,85000
2024-03-29,Store_10,Kochi - Marine Drive Coastal Mall,Kochi,Kerala,Grocery,389531.0,0.05,0,Regular_Week,28.3,103.33,182.8,6.71,90000
2024-03-29,Store_10,Kochi - Marine Drive Coastal Mall,Kochi,Kerala,Electronics,492423.08,0.0,0,Regular_Week,30.5,103.33,182.8,6.71,90000
2024-03-29,Store_10,Kochi - Marine Drive Coastal Mall,Kochi,Kerala,Apparel,340755.32,0.1,0,Regular_Week,30.1,103.33,182.8,6.71,90000
2024-03-29,Store_10,Kochi - Marine Drive Coastal Mall,Kochi,Kerala,Home_Garden,200501.84,0.0,0,Regular_Week,29.7,103.33,182.8,6.71,90000
